,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
4519,Industrial District,47.564071999999996,-122.333913,The Dog House Bar and Grill,47.550835,-122.329201,Bar
4520,Industrial District,47.564071999999996,-122.333913,Ciudad,47.548241906885714,-122.31706395376094,Mediterranean Restaurant
4521,Industrial District,47.564071999999996,-122.333913,Star Brass Lounge,47.550596097363,-122.31839457522878,Lounge
4522,Industrial District,47.564071999999996,-122.333913,Matt's Famous Chili Dogs,47.54392300153217,-122.33008570555462,Hot Dog Joint
4523,Industrial District,47.564071999999996,-122.333913,Seattle Tavern & Pool Room,47.550490275135715,-122.31830936988301,Dive Bar
4524,Industrial District,47.564071999999996,-122.333913,The Shop,47.582722148730454,-122.32654374478047,Auto Workshop
4525,Industrial District,47.564071999999996,-122.333913,Derby,47.582717781472454,-122.3266191292916,American Restaurant
4526,Industrial District,47.564071999999996,-122.333913,Little Red Day Spa: Couple's Massage and Retreat,47.5759962811575,-122.32094188918244,Spa
4527,Industrial District,47.564071999999996,-122.333913,Perihelion Brewery,47.57848695959651,-122.31188903130347,Brewery
4528,Industrial District,47.564071999999996,-122.333913,Ghostfish Brewing Company,47.57631295314313,-122.33396084884366,Brewery
4529,Industrial District,47.564071999999996,-122.333913,How Pickle Got Out Of A Jam,47.56561982989158,-122.35314933524428,Food Truck
4530,Industrial District,47.564071999999996,-122.333913,Chelan Cafe,47.57180922749123,-122.36121504509894,Coffee Shop
4531,Industrial District,47.564071999999996,-122.333913,Lect's Soup Stop,47.55415392967776,-122.32524528440165,Soup Place
4532,Industrial District,47.564071999999996,-122.333913,Despi Delite Bakery,47.57934704116261,-122.3136015814072,Bakery
4533,Industrial District,47.564071999999996,-122.333913,El Quetzal,47.57472195394037,-122.30931528938011,Mexican Restaurant
4534,Industrial District,47.564071999999996,-122.333913,Emerald City Trapeze,47.579612697020764,-122.3256417237868,Performing Arts Venue
4535,Industrial District,47.564071999999996,-122.333913,Yak's Teriyaki,47.57363345132044,-122.32952195807256,Japanese Restaurant
4536,Industrial District,47.564071999999996,-122.333913,Pig Iron Bar-B-Q,47.55266759674339,-122.33405226374668,BBQ Joint
4537,Industrial District,47.564071999999996,-122.333913,Square Knot Diner,47.548955,-122.316735,Diner
4538,Industrial District,47.564071999999996,-122.333913,Oak,47.57642966463917,-122.30980314956732,Pub
4539,Industrial District,47.564071999999996,-122.333913,Ellenos,47.550944,-122.319057,Greek Restaurant
4540,Industrial District,47.564071999999996,-122.333913,Emerald City Pet Rescue,47.57577772586507,-122.3338617297836,Animal Shelter
4541,Industrial District,47.564071999999996,-122.333913,By's,47.57757666002137,-122.32971467113614,Fish & Chips Shop
4542,Industrial District,47.564071999999996,-122.333913,Cafetal Quilombo,47.56398815930329,-122.31354587427816,Café
4543,Industrial District,47.564071999999996,-122.333913,Georgetown Trailer Park Mall,47.550496356225864,-122.31884511870247,Flea Market
4544,Industrial District,47.564071999999996,-122.333913,Lowercase Brewing,47.54745094157409,-122.3143744468689,Brewery
4545,Industrial District,47.564071999999996,-122.333913,Clock-Out Lounge,47.55909116580465,-122.30410467810582,Bar
4546,Industrial District,47.564071999999996,-122.333913,Brother Joe,47.5514394534954,-122.3192061586585,Café
4547,Industrial District,47.564071999999996,-122.333913,Georgetown Liquor Company,47.55321107377183,-122.32137827584684,Bar
4548,Industrial District,47.564071999999996,-122.333913,Sisters and Brothers,47.54592880637447,-122.31737022427498,Fried Chicken Joint
4549,Industrial District,47.564071999999996,-122.333913,Harried & Hungry Catering & Cafe,47.54565239999999,-122.3276627,Salad Place
4550,Industrial District,47.564071999999996,-122.333913,The Stables,47.54975682640052,-122.31798784910434,Lounge
4551,Industrial District,47.564071999999996,-122.333913,Alki Trail,47.572236990792916,-122.36080500130171,Trail
4552,Industrial District,47.564071999999996,-122.333913,Macrina Bakery & Cafe,47.58455710772148,-122.33430194450214,Bakery
4553,Industrial District,47.564071999999996,-122.333913,The Conservatory,47.55038388786066,-122.31816001873776,Café
4554,Industrial District,47.564071999999996,-122.333913,Penske Truck Rental,47.5720960385983,-122.33487188816065,Rental Service
4555,Industrial District,47.564071999999996,-122.333913,A Dog's Dream,47.54974946871786,-122.31746280011166,Pet Store
4556,Industrial District,47.564071999999996,-122.333913,Uptown Espresso Gameporium  - Delridge,47.56869614124175,-122.36354494781378,Coffee Shop
4557,Industrial District,47.564071999999996,-122.333913,Pearls Tea & Coffee,47.55913770397823,-122.36276551798903,Coffee Shop
4558,Industrial District,47.564071999999996,-122.333913,Pho Cyclo Cafe,47.58137652795136,-122.33400631680084,Vietnamese Restaurant
4559,Interbay,47.6409802,-122.3801861,Total Wine & More,47.6387727,-122.3770757,Wine Shop
4560,Interbay,47.6409802,-122.3801861,Ella Bailey Park,47.640583778456666,-122.39114999771118,Playground
4561,Interbay,47.6409802,-122.3801861,Whole Foods Market,47.6369248138683,-122.37676134677211,Grocery Store
4562,Interbay,47.6409802,-122.3801861,Alpine Hut,47.63925968383428,-122.37647726029358,Bike Shop
4563,Interbay,47.6409802,-122.3801861,Michaels,47.64016230782979,-122.37888689455163,Arts & Crafts Store
4564,Interbay,47.6409802,-122.3801861,Pagliacci Pizza,47.64872732108503,-122.37849224912426,Pizza Place
4565,Interbay,47.6409802,-122.3801861,Holy Mountain Brewing Company,47.63079465756503,-122.3745972785612,Brewery
4566,Interbay,47.6409802,-122.3801861,Macrina Bakery,47.63950905848707,-122.36573873955246,Bakery
4567,Interbay,47.6409802,-122.3801861,The Cheese Wizards,47.648785,-122.37601,Sandwich Place
4568,Interbay,47.6409802,-122.3801861,Time 4 Pho,47.64540100680548,-122.38246941849324,Vietnamese Restaurant
4569,Interbay,47.6409802,-122.3801861,CoffeeMind,47.63621864062712,-122.37041861203599,Coffee Shop
4570,Interbay,47.6409802,-122.3801861,HomeGoods,47.6398686,-122.3779183,Department Store
4571,Interbay,47.6409802,-122.3801861,Fuji Bakery,47.62823076940516,-122.37045692765851,Bakery
4572,Interbay,47.6409802,-122.3801861,Palisade Restaurant,47.63028859504721,-122.39156356239815,Seafood Restaurant
4573,Interbay,47.6409802,-122.3801861,Marshall Park,47.6296632667877,-122.36675964681625,Park
4574,Interbay,47.6409802,-122.3801861,S & L,47.639562150378694,-122.36477743016037,Bakery
4575,Interbay,47.6409802,-122.3801861,Red Mill Burgers,47.648296917516674,-122.37828447802615,Burger Joint
4576,Interbay,47.6409802,-122.3801861,Java Jazz,47.65190249424469,-122.37663848195525,Coffee Shop
4577,Interbay,47.6409802,-122.3801861,Nikos Gyros,47.639292068627334,-122.39841065103984,Greek Restaurant
4578,Interbay,47.6409802,-122.3801861,Mura Asian Eatery,47.640248,-122.39912700000001,Korean Restaurant
4579,Interbay,47.6409802,-122.3801861,Wild Salmon Seafood Market,47.65532617571532,-122.38098456934853,Fish Market
4580,Interbay,47.6409802,-122.3801861,Rooftop Brewing Company,47.65576624672368,-122.37312732082185,Brewery
4581,Interbay,47.6409802,-122.3801861,Queen Anne Farmers Market,47.63706416359463,-122.35769168521229,Farmers Market
4582,Interbay,47.6409802,-122.3801861,Champion Party Supply,47.63161235266544,-122.37529164679643,Costume Shop
4583,Interbay,47.6409802,-122.3801861,Caffe Fiore,47.63236179688981,-122.36088065073501,Coffee Shop
4584,Interbay,47.6409802,-122.3801861,Albert Lee Appliance,47.632035,-122.37499,Furniture / Home Store
4585,Interbay,47.6409802,-122.3801861,How To Cook A Wolf,47.63864924974856,-122.35693162837059,Italian Restaurant
4586,Interbay,47.6409802,-122.3801861,Bite Box,47.639423,-122.36143899999999,Bistro
4587,Interbay,47.6409802,-122.3801861,Molly Moon's Ice Cream,47.632268215802796,-122.36146151978795,Ice Cream Shop
4588,Interbay,47.6409802,-122.3801861,Blue Highway Games,47.6385637877917,-122.35713315112461,Toy / Game Store
4589,Interbay,47.6409802,-122.3801861,Chinook's,47.65537829622633,-122.38115212299638,Seafood Restaurant
4590,Interbay,47.6409802,-122.3801861,Interbay Golf Center,47.64412444618593,-122.37776858245111,Golf Course
4591,Interbay,47.6409802,-122.3801861,El Diablo Coffee,47.63555,-122.35714,Coffee Shop
4592,Interbay,47.6409802,-122.3801861,Targy's Tavern,47.63781934037198,-122.36507407531747,Dive Bar
4593,Interbay,47.6409802,-122.3801861,Bayview Playground,47.64430947458207,-122.38693269805118,Playground
4594,Interbay,47.6409802,-122.3801861,Kerry Park,47.62948099401784,-122.35989162643655,Park
4595,Interbay,47.6409802,-122.3801861,Petit Pierre Bakery,47.63970074658058,-122.39868155894344,Bakery
4596,Interbay,47.6409802,-122.3801861,Homegrown,47.63847232907291,-122.35704759128633,Sandwich Place
4597,Interbay,47.6409802,-122.3801861,Damask Tattoo,47.63862571620436,-122.35670193344144,Cosmetics Shop
4598,Interbay,47.6409802,-122.3801861,Magnolia Farmers Market,47.63963643851114,-122.39948563436987,Farmers Market
4599,Interbay,47.6409802,-122.3801861,Emerald City Smoothie,47.63579686438965,-122.35710455012261,Smoothie Shop
4600,Interbay,47.6409802,-122.3801861,Trader Joe's,47.63655526870181,-122.35690696264973,Grocery Store
4601,Interbay,47.6409802,-122.3801861,Eden Hill,47.638697920609744,-122.35703352909903,Restaurant
4602,Interbay,47.6409802,-122.3801861,Parsons Gardens,47.629757640387005,-122.36602682807154,Garden
4603,Interbay,47.6409802,-122.3801861,La Palma Family Mexican Restaurant,47.652113100847664,-122.37590839767682,Mexican Restaurant
4604,Interbay,47.6409802,-122.3801861,Mezcaleria Oaxaca,47.63789916194294,-122.35722965903267,Mexican Restaurant
4605,Interbay,47.6409802,-122.3801861,Parkour Visions Gym,47.65577905439319,-122.37222299526674,Gym / Fitness Center
4606,Interbay,47.6409802,-122.3801861,Caffe Ladro,47.638644015700386,-122.35709004316855,Café
4607,Interbay,47.6409802,-122.3801861,Taco Time,47.629590962017026,-122.37172222161024,Taco Place
4608,Interbay,47.6409802,-122.3801861,Malena's Taco Shop,47.639634660924685,-122.36595650195822,Mexican Restaurant
4609,Interbay,47.6409802,-122.3801861,Mondello Ristorante Italiano,47.64029004731711,-122.39966434663914,Italian Restaurant
4610,Interbay,47.6409802,-122.3801861,Magnolia Boulevard Viewpoint,47.63661689094381,-122.40674345020942,Scenic Lookout
4611,Interbay,47.6409802,-122.3801861,Haute Yoga,47.638106474620315,-122.35702394020903,Yoga Studio
4612,Interbay,47.6409802,-122.3801861,Centennial Park,47.62465370284115,-122.36867401246097,Park
4613,Interbay,47.6409802,-122.3801861,Cold Stone Creamery,47.640682,-122.373686,Ice Cream Shop
4614,Interbay,47.6409802,-122.3801861,Mulleady's Irish Pub,47.648333887276515,-122.38343473708728,Irish Pub
4615,Interbay,47.6409802,-122.3801861,Yasuko's Teriyaki,47.64867613029785,-122.3760327982008,Japanese Restaurant
4616,Interbay,47.6409802,-122.3801861,Sunny Teriyaki,47.65623837239373,-122.3844184615109,Japanese Restaurant
4617,Interbay,47.6409802,-122.3801861,Yogalife Queen Anne,47.63842195066046,-122.35657335170501,Yoga Studio
4618,Interbay,47.6409802,-122.3801861,Teriyaki Bowl,47.65783546275801,-122.38919200303168,Japanese Restaurant
4619,Interbay,47.6409802,-122.3801861,Byen Bakeri,47.64933192506496,-122.35695532100026,Bakery
4620,Interbay,47.6409802,-122.3801861,Theo Chocolate,47.65123487507413,-122.35436187192579,Chocolate Shop
4621,Interbay,47.6409802,-122.3801861,Bounty Kitchen,47.638345548668646,-122.35669142088564,Restaurant
4622,Interbay,47.6409802,-122.3801861,Queen Anne,47.62860392652541,-122.35901708128014,Neighborhood
4623,Interbay,47.6409802,-122.3801861,Ken's Market,47.639630361615254,-122.36456810023742,Grocery Store
4624,Interbay,47.6409802,-122.3801861,Discovery Park Loop Trail,47.65145304341185,-122.40544833919778,Trail
4625,Interbay,47.6409802,-122.3801861,Figurehead Brewing Co.,47.65618115480884,-122.38363234431961,Brewery
4626,Interbay,47.6409802,-122.3801861,Magnolia Village,47.63947335725527,-122.3983280789245,Plaza
4627,Interbay,47.6409802,-122.3801861,The Indoor Sun Shoppe,47.65072785536846,-122.35498865168898,Flower Shop
4628,Interbay,47.6409802,-122.3801861,Frēlard Pizza Company,47.65629890092227,-122.36177678705425,Pizza Place
4629,Interbay,47.6409802,-122.3801861,Icebox Grocery,47.636153727041254,-122.37045954667484,Sandwich Place
4630,Interbay,47.6409802,-122.3801861,Number 6 Cider,47.62724226156263,-122.3701638414946,Bar
4631,Interbay,47.6409802,-122.3801861,Add-a-Ball Arcade,47.65203955731401,-122.35477061699757,Arcade
4632,Interbay,47.6409802,-122.3801861,Fremont Canal Park,47.65292603885009,-122.35570906876117,Park
4633,Interbay,47.6409802,-122.3801861,Betty,47.63266360982503,-122.35718888906575,Restaurant
4634,Interbay,47.6409802,-122.3801861,Queen Anne Book Company,47.6351148072615,-122.3571929152893,Bookstore
4635,Interbay,47.6409802,-122.3801861,B&E Meats & Seafood,47.63968046901902,-122.35727402290574,Market
4636,Interbay,47.6409802,-122.3801861,Top Pot Doughnuts,47.63223624378162,-122.36169958145747,Donut Shop
4637,Interbay,47.6409802,-122.3801861,Brouwer's Cafe,47.651681170608256,-122.35425671988109,Pub
4638,Interbay,47.6409802,-122.3801861,Elliott Bay Fishing Pier,47.62642816980911,-122.37475156541937,Pier
4639,Interbay,47.6409802,-122.3801861,Magic Dragon,47.635622735982345,-122.37665142661315,Chinese Restaurant
4640,Interbay,47.6409802,-122.3801861,Metropolitan Market,47.655356672641,-122.40066554137967,Grocery Store
4641,Interbay,47.6409802,-122.3801861,Super Supplements,47.6301416568264,-122.37243665923602,Supplement Shop
4642,Interbay,47.6409802,-122.3801861,Apollo Nails & Spa,47.63810565095272,-122.35685148327232,Nail Salon
4643,Interbay,47.6409802,-122.3801861,Stampede Cocktail Club,47.652661594658596,-122.35664682301487,Cocktail Bar
4644,Interbay,47.6409802,-122.3801861,Paper Source,47.63622026850187,-122.35691681516835,Paper / Office Supplies Store
4645,Interbay,47.6409802,-122.3801861,Fremont Coffee Company,47.65189155782777,-122.35310113877036,Coffee Shop
4646,Interbay,47.6409802,-122.3801861,Le Rêve Bakery & Café,47.634984875956796,-122.35717931622189,Bakery
4647,Interbay,47.6409802,-122.3801861,Vertical World 4.0,47.66093812016734,-122.38687912138278,Climbing Gym
4648,Interbay,47.6409802,-122.3801861,Menchie's,47.63720743413265,-122.35711682632795,Frozen Yogurt Shop
4649,Interbay,47.6409802,-122.3801861,Fremont Fair,47.65057924643098,-122.35375543604707,Fair
4650,Interbay,47.6409802,-122.3801861,On the Boards,47.625817462424436,-122.35798161174186,Performing Arts Venue
4651,Interbay,47.6409802,-122.3801861,Revel WC,47.652014,-122.353926,Korean Restaurant
4652,Interbay,47.6409802,-122.3801861,McCarthy & Schiering,47.63967943987676,-122.35738517585196,Wine Shop
4653,Interbay,47.6409802,-122.3801861,Interbay Putting Course,47.64382704958854,-122.37841376458415,Golf Course
4654,Interbay,47.6409802,-122.3801861,Anytime Fitness Queen Anne,47.6325012,-122.3589527,Gym
4655,Interbay,47.6409802,-122.3801861,5 Spot,47.63254988309828,-122.35690826014113,Breakfast Spot
4656,Interbay,47.6409802,-122.3801861,28th Ave Dog Park,47.65145537499227,-122.39260657511593,Dog Run
4657,Interbay,47.6409802,-122.3801861,Magnolia Park,47.63442973467934,-122.39777093643383,Park
4658,Interbay,47.6409802,-122.3801861,Denali Fitness - Interbay,47.65033886019373,-122.37796522611448,Gym
4659,Interlaken,47.634734,-122.307768,Interlaken Park,47.63534981724853,-122.30737924575804,Park
4660,Interlaken,47.634734,-122.307768,Louisa Boren Lookout,47.634539407812554,-122.31253310556033,Scenic Lookout
4661,Interlaken,47.634734,-122.307768,Volunteer Park Cafe,47.63242664071617,-122.31004246921715,Coffee Shop
4662,Interlaken,47.634734,-122.307768,Volunteer Park Conservatory,47.63192894082921,-122.31573843728884,Garden
4663,Interlaken,47.634734,-122.307768,Volunteer Park,47.62917534043778,-122.31585110964474,Park
4664,Interlaken,47.634734,-122.307768,Volunteer Park Water Tower,47.629019284071184,-122.31463007858387,Scenic Lookout
4665,Interlaken,47.634734,-122.307768,Seattle Asian Art Museum,47.630160523086005,-122.31456438634693,Art Museum
4666,Interlaken,47.634734,-122.307768,Japanese Gardens (Seattle Japanese Garden),47.62982611834957,-122.29718685150145,Garden
4667,Interlaken,47.634734,-122.307768,Vios Cafe and Market Place,47.62695193289235,-122.30743594602171,Greek Restaurant
4668,Interlaken,47.634734,-122.307768,Washington Park Arboretum,47.63974019783865,-122.29472110236031,Botanical Garden
4669,Interlaken,47.634734,-122.307768,Macrina Bakery & Cafe,47.626604600892406,-122.30710549687097,Bakery
4670,Interlaken,47.634734,-122.307768,E Howe Street Stairs,47.63583910041901,-122.32061919851522,Gym
4671,Interlaken,47.634734,-122.307768,Hello Robin,47.62398453111973,-122.30724006438948,Bakery
4672,Interlaken,47.634734,-122.307768,Black Sun,47.63000699297634,-122.31514617266977,Sculpture Garden
4673,Interlaken,47.634734,-122.307768,Blaine Stairclimb,47.63489472699326,-122.32061523536477,Trail
4674,Interlaken,47.634734,-122.307768,Volunteer Park Dahlia Garden,47.63148829916537,-122.3147582200145,Garden
4675,Interlaken,47.634734,-122.307768,Streissguth Gardens,47.635006223948096,-122.32077487300175,Garden
4676,Interlaken,47.634734,-122.307768,Ada's Technical Books and Cafe,47.6226861936587,-122.31295126749109,Bookstore
4677,Interlaken,47.634734,-122.307768,Washington Park Arboretum Gazebo,47.628552541182,-122.29522129073236,Scenic Lookout
4678,Interlaken,47.634734,-122.307768,Volunteer Park Playground,47.63211942643799,-122.31339190743545,Playground
4679,Interlaken,47.634734,-122.307768,Azalea Way,47.63794044275235,-122.29629356704069,Trail
4680,Interlaken,47.634734,-122.307768,Liberty,47.62356128661233,-122.31272839642433,Lounge
4681,Interlaken,47.634734,-122.307768,Montlake Playfield,47.64151966464283,-122.30917984083598,Park
4682,Interlaken,47.634734,-122.307768,Cafe Lago,47.6396977895486,-122.30225550533684,Italian Restaurant
4683,Interlaken,47.634734,-122.307768,The Grinning Yogi,47.621812,-122.312947,Yoga Studio
4684,Interlaken,47.634734,-122.307768,Serafina,47.638110272572256,-122.32599432562361,Italian Restaurant
4685,Interlaken,47.634734,-122.307768,Seattle Public Library - Montlake,47.64052043266629,-122.30241343021062,Library
4686,Interlaken,47.634734,-122.307768,Washington Park Arboretum Hollies,47.63168272217116,-122.2970399689389,Garden
4687,Interlaken,47.634734,-122.307768,Victrola,47.62236368131237,-122.31290701534436,Coffee Shop
4688,Interlaken,47.634734,-122.307768,Cicchetti,47.63809505791794,-122.326392276065,Italian Restaurant
4689,Interlaken,47.634734,-122.307768,Mammoth,47.64220906730317,-122.32603027181642,Sandwich Place
4690,Interlaken,47.634734,-122.307768,20oz tea,47.63530693918444,-122.32551137689961,Bubble Tea Shop
4691,Interlaken,47.634734,-122.307768,Nuflours,47.62391104219923,-122.31256778891444,Bakery
4692,Interlaken,47.634734,-122.307768,Fuel Coffee  - Montlake,47.639688463320375,-122.30200862029224,Coffee Shop
4693,Interlaken,47.634734,-122.307768,CorePower Yoga,47.623323,-122.3212249,Yoga Studio
4694,Interlaken,47.634734,-122.307768,Espresso Vivace,47.623667,-122.320692,Coffee Shop
4695,Interlaken,47.634734,-122.307768,Spice Waala,47.62172,-122.31266,Indian Restaurant
4696,Interlaken,47.634734,-122.307768,underU4men,47.62536118374875,-122.3214527964592,Men's Store
4697,Interlaken,47.634734,-122.307768,Cafe Flora,47.62402391742286,-122.29531001497212,Vegetarian / Vegan Restaurant
4698,Interlaken,47.634734,-122.307768,Bakery Nouveau,47.61988288332009,-122.31302694250239,Bakery
4699,Interlaken,47.634734,-122.307768,Joe Bar,47.62510841261312,-122.32162083357389,Coffee Shop
4700,Interlaken,47.634734,-122.307768,Rocket Taco,47.6245685,-122.3070021,Taco Place
4701,Interlaken,47.634734,-122.307768,Grand Central Bakery,47.634491389473226,-122.32513964833818,Bakery
4702,Interlaken,47.634734,-122.307768,Little Lago,47.64749995891847,-122.31771788276757,Deli / Bodega
4703,Interlaken,47.634734,-122.307768,Arboretum Waterfront Trail,47.64293427224393,-122.29180181431192,Trail
4704,Interlaken,47.634734,-122.307768,Simply Soulful Cafe & Espresso,47.624169611383294,-122.2948682997877,Southern / Soul Food Restaurant
4705,Interlaken,47.634734,-122.307768,Luc,47.62354981816114,-122.29624141078845,French Restaurant
4706,Interlaken,47.634734,-122.307768,Smith,47.621521383960264,-122.31265956589225,Pub
4707,Interlaken,47.634734,-122.307768,Two Doors Down,47.62005082513051,-122.30139839075534,American Restaurant
4708,Interlaken,47.634734,-122.307768,Lionhead,47.624880599733395,-122.32082398938964,Szechuan Restaurant
4709,Interlaken,47.634734,-122.307768,Pacific Connections Garden,47.630401189570556,-122.2949315643715,Garden
4710,Interlaken,47.634734,-122.307768,Witness,47.62233857842506,-122.32096155631781,Cocktail Bar
4711,Interlaken,47.634734,-122.307768,Sol Liquor Lounge,47.624604720961216,-122.32543398650216,Cocktail Bar
4712,Interlaken,47.634734,-122.307768,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop
4713,Interlaken,47.634734,-122.307768,Pete's Supermarket & Wine Shop,47.63984148993716,-122.3290809348918,Grocery Store
4714,Interlaken,47.634734,-122.307768,Washington Park Playfield,47.62633561762947,-122.29417727281448,Soccer Field
4715,Interlaken,47.634734,-122.307768,Voxx Coffee,47.6396745628522,-122.32595909753105,Coffee Shop
4716,Interlaken,47.634734,-122.307768,Bar Cantinetta,47.62384778382365,-122.29555937210961,Italian Restaurant
4717,Interlaken,47.634734,-122.307768,Espresso Vivace Sidewalk Bar,47.621633627815214,-122.32105659897381,Coffee Shop
4718,Interlaken,47.634734,-122.307768,Aviv Hummus Bar,47.618767151180904,-122.31286189148886,Mediterranean Restaurant
4719,Interlaken,47.634734,-122.307768,Tacos Chukis,47.62051963308049,-122.32151554380063,Taco Place
4720,Interlaken,47.634734,-122.307768,Kin Dee,47.619178000000005,-122.30220800000001,Thai Restaurant
4721,Interlaken,47.634734,-122.307768,Armistice Coffee Roasters,47.63833414423538,-122.32600422798004,Coffee Shop
4722,Interlaken,47.634734,-122.307768,Nishino,47.62681457343405,-122.29180317016012,Sushi Restaurant
4723,Interlaken,47.634734,-122.307768,Caffe Ladro,47.62301345680476,-122.31276511679478,Coffee Shop
4724,Interlaken,47.634734,-122.307768,City People's Garden Store,47.62450105854662,-122.29438083222391,Hardware Store
4725,Interlaken,47.634734,-122.307768,Voilà!,47.6235752587822,-122.29594094428423,French Restaurant
4726,Interlaken,47.634734,-122.307768,The Harvest Vine,47.62260678861377,-122.29729996031199,Spanish Restaurant
4727,Interlaken,47.634734,-122.307768,Barjot,47.625701,-122.326748,Café
4728,Interlaken,47.634734,-122.307768,Cook Weaver,47.62510170196056,-122.32178191972945,Restaurant
4729,Interlaken,47.634734,-122.307768,Harry's Fine Foods,47.624402,-122.326771,Restaurant
4730,Interlaken,47.634734,-122.307768,Uncle Ike's Capitol Hill,47.62326899,-122.3128774,Marijuana Dispensary
4731,Interlaken,47.634734,-122.307768,Scream Salon,47.62100039896817,-122.32144178589691,Salon / Barbershop
4732,Interlaken,47.634734,-122.307768,Analog Coffee,47.620768,-122.325448,Coffee Shop
4733,Interlaken,47.634734,-122.307768,Sushi Kappo Tamura,47.64866588843829,-122.32339821378415,Sushi Restaurant
4734,Interlaken,47.634734,-122.307768,Queen Bee Cafe,47.618578078237675,-122.30358843970993,Café
4735,Interlaken,47.634734,-122.307768,Single Shot,47.62468755431367,-122.32543068483751,American Restaurant
4736,Interlaken,47.634734,-122.307768,Pro Sports Club,47.6234498,-122.3295504,Gym
4737,Interlaken,47.634734,-122.307768,Abay Ethiopian Restaurant,47.6412303103596,-122.32004471535441,Ethiopian Restaurant
4738,Interlaken,47.634734,-122.307768,Arosa Cafe,47.6262604,-122.2914375,Café
4739,Interlaken,47.634734,-122.307768,Rione XIII,47.62206240881666,-122.31280586647924,Italian Restaurant
4740,Interlaken,47.634734,-122.307768,Broadmoor Golf Club,47.63876120732838,-122.28882152265483,Golf Course
4741,Interlaken,47.634734,-122.307768,Belle Epicurean,47.62610109691619,-122.29214129823664,Bakery
4742,Interlaken,47.634734,-122.307768,Dick's Drive-In,47.61932650656535,-122.32107584876735,Burger Joint
4743,Interlaken,47.634734,-122.307768,b~side,47.620753,-122.325622,Food Stand
4744,Interlaken,47.634734,-122.307768,Annapurna Cafe,47.6185916562865,-122.32094848642015,Indian Restaurant
4745,Interlaken,47.634734,-122.307768,Starbucks,47.634098,-122.28078,Coffee Shop
4746,Interlaken,47.634734,-122.307768,Pagliacci Pizza,47.625605648911744,-122.2927243136339,Pizza Place
4747,Interlaken,47.634734,-122.307768,Salon Swagger,47.619613572340455,-122.32536185604359,Salon / Barbershop
4748,Interlaken,47.634734,-122.307768,Montlake Cut,47.64709383472389,-122.3046857038682,Canal
4749,Interlaken,47.634734,-122.307768,Essential Bakery Cafe,47.62308828184099,-122.29664080377044,Dessert Shop
4750,Interlaken,47.634734,-122.307768,Cal Anderson Park,47.61708669011405,-122.31935058440688,Park
4751,Interlaken,47.634734,-122.307768,Rogers Playground,47.64258510070266,-122.3249479548378,Playground
4752,Interlaken,47.634734,-122.307768,Due' Cucina Italiana,47.62243120000001,-122.3205861,Italian Restaurant
4753,Interlaken,47.634734,-122.307768,Rachel's Ginger Beer,47.615661150193056,-122.31688216298056,Cocktail Bar
4754,Interlaken,47.634734,-122.307768,Bar Cotto,47.61508819565662,-122.31280914887529,Italian Restaurant
4755,Interlaken,47.634734,-122.307768,Sebi's Bistro,47.65135899381291,-122.32141047503843,Eastern European Restaurant
4756,Interlaken,47.634734,-122.307768,Trader Joe's,47.61573105971854,-122.30989593719539,Grocery Store
4757,Interlaken,47.634734,-122.307768,Central Co-op,47.61534941517719,-122.31108746582152,Grocery Store
4758,Interlaken,47.634734,-122.307768,REI,47.6203442,-122.3297537,Sporting Goods Shop
4759,"International District (""ID"")",47.597784999999995,-122.32178200000001,Kinokuniya Book Store,47.59730729413182,-122.32677280990137,Bookstore
4760,"International District (""ID"")",47.597784999999995,-122.32178200000001,Lan Huê,47.59919596087398,-122.32022778202317,Vietnamese Restaurant
4761,"International District (""ID"")",47.597784999999995,-122.32178200000001,Uwajimaya,47.59685532,-122.32686411,Supermarket
4762,"International District (""ID"")",47.597784999999995,-122.32178200000001,Tamarind Tree,47.59982899733872,-122.31789066445099,Vietnamese Restaurant
4763,"International District (""ID"")",47.597784999999995,-122.32178200000001,Tsukushinbo,47.59996315315612,-122.32687778842212,Japanese Restaurant
4764,"International District (""ID"")",47.597784999999995,-122.32178200000001,Kau Kau Barbeque Market,47.59838388345117,-122.3248413522391,Chinese Restaurant
4765,"International District (""ID"")",47.597784999999995,-122.32178200000001,Pho Bac Sup Shop,47.59944334159577,-122.31529782031112,Vietnamese Restaurant
4766,"International District (""ID"")",47.597784999999995,-122.32178200000001,Fuji Bakery,47.59835648956966,-122.32641879822985,Bakery
4767,"International District (""ID"")",47.597784999999995,-122.32178200000001,"Little Sheep Mongolian Hot Pot, Seattle",47.597454046633814,-122.32619062617528,Hotpot Restaurant
4768,"International District (""ID"")",47.597784999999995,-122.32178200000001,Saigon Deli,47.59908354262406,-122.31536995647217,Vietnamese Restaurant
4769,"International District (""ID"")",47.597784999999995,-122.32178200000001,Dough Zone Dumpling House,47.59793086989331,-122.32762427885967,Dumpling Restaurant
4770,"International District (""ID"")",47.597784999999995,-122.32178200000001,Young Tea,47.597366213216866,-122.32596158981323,Bubble Tea Shop
4771,"International District (""ID"")",47.597784999999995,-122.32178200000001,Big John's PFI,47.594397259820624,-122.32707496561589,Cheese Shop
